Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-09-24 11:15:00+05:30,1379.199951171875,1382.199951171875,1378.0,1382.0,699563,0.0,0.0,ICICIBANK.NS
2025-09-24 12:15:00+05:30,1382.0,1384.699951171875,1380.0,1384.699951171875,1327134,0.0,0.0,ICICIBANK.NS
2025-09-24 13:15:00+05:30,1385.0,1388.0,1382.800048828125,1383.4000244140625,1199294,0.0,0.0,ICICIBANK.NS
2025-09-24 14:15:00+05:30,1383.5,1384.699951171875,1379.9000244140625,1382.5,3114414,0.0,0.0,ICICIBANK.NS
2025-09-24 15:15:00+05:30,1382.4000244140625,1385.800048828125,1382.0,1384.0,759713,0.0,0.0,ICICIBANK.NS
2025-09-25 09:15:00+05:30,1376.4000244140625,1391.4000244140625,1371.800048828125,1380.0,0,0.0,0.0,ICICIBANK.NS
2025-09-25 10:15:00+05:30,1380.0,1380.9000244140625,1378.0,1380.5999755859375,2139737,0.0,0.0,ICICIBANK.NS
2025-09-25 11:15:00+05:30,1380.5,1381.300048828125,1374.199951171875,1377.0999755859375,1834071,0.0,0.0,ICICIBANK.NS
2025-09-25 12:15:00+05:30,1377.0999755859375,1380.699951171875,1375.5,1379.9000244140625,3014968,0.0,0.0,ICICIBANK.NS
2025-09-25 13:15:00+05:30,1379.5999755859375,1381.0,1377.4000244140625,1378.800048828125,3975912,0.0,0.0,ICICIBANK.NS
2025-09-25 14:15:00+05:30,1378.800048828125,1380.5,1374.0999755859375,1374.9000244140625,5796826,0.0,0.0,ICICIBANK.NS
2025-09-25 15:15:00+05:30,1375.0999755859375,1376.9000244140625,1373.4000244140625,1373.699951171875,2397877,0.0,0.0,ICICIBANK.NS
2025-09-26 09:15:00+05:30,1367.0,1369.5999755859375,1361.199951171875,1362.300048828125,0,0.0,0.0,ICICIBANK.NS
2025-09-26 10:15:00+05:30,1362.300048828125,1366.9000244140625,1359.300048828125,1359.4000244140625,4709879,0.0,0.0,ICICIBANK.NS
2025-09-26 11:15:00+05:30,1359.5,1364.0999755859375,1359.4000244140625,1363.0999755859375,1450638,0.0,0.0,ICICIBANK.NS
2025-09-26 12:15:00+05:30,1363.0999755859375,1365.9000244140625,1361.5999755859375,1365.4000244140625,1338686,0.0,0.0,ICICIBANK.NS
2025-09-26 13:15:00+05:30,1365.300048828125,1366.0999755859375,1360.800048828125,1362.0,1499091,0.0,0.0,ICICIBANK.NS
2025-09-26 14:15:00+05:30,1361.800048828125,1361.9000244140625,1357.0999755859375,1358.5999755859375,3861473,0.0,0.0,ICICIBANK.NS
2025-09-26 15:15:00+05:30,1358.800048828125,1362.699951171875,1358.800048828125,1359.5999755859375,964101,0.0,0.0,ICICIBANK.NS
2025-09-18 09:15:00+05:30,860.0,860.0,853.2000122070312,856.7000122070312,0,0.0,0.0,SBIN.NS
2025-09-18 10:15:00+05:30,856.5499877929688,858.25,855.5499877929688,857.25,1599923,0.0,0.0,SBIN.NS
2025-09-18 11:15:00+05:30,857.25,857.6500244140625,854.8499755859375,855.3499755859375,1220529,0.0,0.0,SBIN.NS
2025-09-18 12:15:00+05:30,855.5,856.1500244140625,851.2000122070312,853.0,1168544,0.0,0.0,SBIN.NS
2025-09-18 13:15:00+05:30,853.0,854.9000244140625,852.0,853.4000244140625,1040776,0.0,0.0,SBIN.NS
2025-09-18 14:15:00+05:30,853.4000244140625,855.0,851.5499877929688,854.2999877929688,1856277,0.0,0.0,SBIN.NS
2025-09-18 15:15:00+05:30,854.25,854.8499755859375,853.25,854.0,534405,0.0,0.0,SBIN.NS
2025-09-19 09:15:00+05:30,853.0,858.3499755859375,849.2999877929688,858.3499755859375,0,0.0,0.0,SBIN.NS
2025-09-19 10:15:00+05:30,858.4500122070312,863.5,857.7000122070312,862.5499877929688,1959300,0.0,0.0,SBIN.NS
2025-09-19 11:15:00+05:30,862.5999755859375,863.2999877929688,861.4500122070312,862.3499755859375,1398180,0.0,0.0,SBIN.NS
2025-09-19 12:15:00+05:30,862.3499755859375,862.9000244140625,859.5,862.5999755859375,1308792,0.0,0.0,SBIN.NS
2025-09-19 13:15:00+05:30,862.7000122070312,863.75,861.4500122070312,862.2999877929688,1339443,0.0,0.0,SBIN.NS
2025-09-19 14:15:00+05:30,862.25,862.6500244140625,860.2000122070312,862.5,4238858,0.0,0.0,SBIN.NS
2025-09-19 15:15:00+05:30,862.5499877929688,863.2000122070312,861.75,862.5499877929688,3063451,0.0,0.0,SBIN.NS
2025-09-22 09:15:00+05:30,860.7999877929688,868.2000122070312,858.3499755859375,862.5,0,0.0,0.0,SBIN.NS
2025-09-22 10:15:00+05:30,862.6500244140625,866.2999877929688,861.5999755859375,863.4000244140625,591059,0.0,0.0,SBIN.NS
2025-09-22 11:15:00+05:30,863.4000244140625,863.5999755859375,861.0999755859375,862.0999755859375,436104,0.0,0.0,SBIN.NS
2025-09-22 12:15:00+05:30,861.75,862.7999877929688,860.7000122070312,862.7000122070312,585008,0.0,0.0,SBIN.NS
2025-09-22 13:15:00+05:30,862.7000122070312,862.7999877929688,859.4000244140625,860.7999877929688,955991,0.0,0.0,SBIN.NS
2025-09-22 14:15:00+05:30,860.7000122070312,860.9500122070312,854.25,855.25,1547763,0.0,0.0,SBIN.NS
2025-09-22 15:15:00+05:30,855.4500122070312,856.2000122070312,854.0499877929688,854.7000122070312,630479,0.0,0.0,SBIN.NS
2025-09-23 09:15:00+05:30,854.0499877929688,860.4000244140625,851.2000122070312,859.4500122070312,0,0.0,0.0,SBIN.NS
2025-09-23 10:15:00+05:30,859.3499755859375,861.0,857.4000244140625,858.4000244140625,1744491,0.0,0.0,SBIN.NS
2025-09-23 11:15:00+05:30,858.4000244140625,862.0,858.0999755859375,861.25,711313,0.0,0.0,SBIN.NS
2025-09-23 12:15:00+05:30,861.2999877929688,867.0999755859375,860.0,867.0999755859375,1899222,0.0,0.0,SBIN.NS
2025-09-23 13:15:00+05:30,867.0999755859375,874.25,866.2999877929688,870.75,3380081,0.0,0.0,SBIN.NS
2025-09-23 14:15:00+05:30,870.75,873.5999755859375,869.2999877929688,870.0999755859375,3941206,0.0,0.0,SBIN.NS
2025-09-23 15:15:00+05:30,870.5999755859375,871.9000244140625,869.0999755859375,869.5,1265474,0.0,0.0,SBIN.NS
2025-09-24 09:15:00+05:30,874.0,880.2999877929688,871.5,878.3499755859375,0,0.0,0.0,SBIN.NS
2025-09-24 10:15:00+05:30,878.3499755859375,879.7000122070312,869.2000122070312,870.75,1723572,0.0,0.0,SBIN.NS
2025-09-24 11:15:00+05:30,870.8499755859375,872.75,870.0,871.8499755859375,1420595,0.0,0.0,SBIN.NS
2025-09-24 12:15:00+05:30,871.8499755859375,872.9500122070312,870.0,871.7000122070312,1122437,0.0,0.0,SBIN.NS
2025-09-24 13:15:00+05:30,871.6500244140625,872.9500122070312,870.1500244140625,870.7999877929688,1434811,0.0,0.0,SBIN.NS
2025-09-24 14:15:00+05:30,870.7999877929688,870.9000244140625,864.4500122070312,866.8499755859375,2293616,0.0,0.0,SBIN.NS
2025-09-24 15:15:00+05:30,866.8499755859375,866.9500122070312,865.9000244140625,866.1500244140625,700498,0.0,0.0,SBIN.NS
2025-09-25 09:15:00+05:30,864.9500122070312,868.3499755859375,861.2000122070312,867.0499877929688,0,0.0,0.0,SBIN.NS
2025-09-25 10:15:00+05:30,867.1500244140625,870.0999755859375,866.4000244140625,870.0,867710,0.0,0.0,SBIN.NS
2025-09-25 11:15:00+05:30,869.9500122070312,870.0,865.5499877929688,866.75,588066,0.0,0.0,SBIN.NS
2025-09-25 12:15:00+05:30,866.75,869.4000244140625,866.2999877929688,868.0,776934,0.0,0.0,SBIN.NS
2025-09-25 13:15:00+05:30,868.0499877929688,868.6500244140625,864.0499877929688,865.3499755859375,1139988,0.0,0.0,SBIN.NS
2025-09-25 14:15:00+05:30,865.3499755859375,865.75,859.9500122070312,861.1500244140625,2752710,0.0,0.0,SBIN.NS
2025-09-25 15:15:00+05:30,861.2000122070312,862.0,860.5499877929688,861.1500244140625,1024845,0.0,0.0,SBIN.NS
2025-09-26 09:15:00+05:30,863.9000244140625,864.0499877929688,855.5999755859375,860.5999755859375,0,0.0,0.0,SBIN.NS
2025-09-26 10:15:00+05:30,860.7000122070312,862.0999755859375,856.0,858.2000122070312,777750,0.0,0.0,SBIN.NS
2025-09-26 11:15:00+05:30,858.2000122070312,858.9500122070312,855.3499755859375,856.7999877929688,665056,0.0,0.0,SBIN.NS
2025-09-26 12:15:00+05:30,856.7000122070312,859.0,854.0999755859375,857.8499755859375,819096,0.0,0.0,SBIN.NS
2025-09-26 13:15:00+05:30,858.0,858.0,853.0,855.6500244140625,957039,0.0,0.0,SBIN.NS
2025-09-26 14:15:00+05:30,855.7000122070312,858.5499877929688,853.75,857.0,1702043,0.0,0.0,SBIN.NS
2025-09-26 15:15:00+05:30,857.0,858.0,856.4000244140625,857.0,609915,0.0,0.0,SBIN.NS
